Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-06,ABB.ST,1040,10.37,-3.72,Neutral,Neutral,Neutral,Neutral
2026-07-06,AZN.ST,1813,11.56,-4.19,Neutral,High,Neutral,Neutral
2026-07-06,INVE-B.ST,403.75,8.61,-1.41,Neutral,Neutral,Neutral,Neutral
2026-07-06,LUG.ST,553.8,11.96,-6.57,Neutral,Neutral,Neutral,Neutral
2026-07-06,LUMI.ST,238,9.28,-13.16,Neutral,Neutral,Neutral,Neutral
2026-07-06,NDA-SE.ST,188.1,9.22,-0.44,Neutral,Neutral,Neutral,Neutral
2026-07-06,SAAB-B.ST,587.7,26.11,2.88,Neutral,Neutral,Neutral,Neutral
2026-07-06,SEB-A.ST,198.9,9.35,-0.74,Neutral,Neutral,Neutral,Neutral
2026-07-06,SHB-B.ST,239.2,7.56,-0.94,Neutral,Neutral,Neutral,Neutral
2026-07-06,SWED-A.ST,367.4,10.27,-1.39,Neutral,Neutral,Neutral,Neutral
2026-07-06,VOLV-B.ST,342.4,11.85,0.8,Neutral,Neutral,Neutral,Neutral
