Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-09,ABB.ST,934.8,3.58,-5.11,Neutral,Neutral,Neutral,Neutral
2026-09-09,AZN.ST,1523.5,2.58,-5.54,Neutral,Neutral,Neutral,Neutral
2026-09-09,INVE-B.ST,402.4,-0.47,-3.97,Neutral,Neutral,Neutral,Neutral
2026-09-09,LUG.ST,668.4,11.39,-10.11,Neutral,Neutral,Neutral,Neutral
2026-09-09,LUMI.ST,261.8,11.08,-3.74,Neutral,Neutral,Neutral,Neutral
2026-09-09,NDA-SE.ST,195.7,4.38,-2.1,Neutral,Neutral,Neutral,Neutral
2026-09-09,SAAB-B.ST,577.3,1.6,-19.17,Neutral,Neutral,Neutral,Neutral
2026-09-09,SEB-A.ST,223.5,3.07,-1.68,Neutral,Neutral,Neutral,Neutral
2026-09-09,SHB-B.ST,234.4,2.6,-1.1,Neutral,Neutral,Neutral,Neutral
2026-09-09,SWED-A.ST,380.3,3.44,-1.64,Neutral,Neutral,Neutral,Neutral
2026-09-09,VOLV-B.ST,343.2,2.01,-2.57,Neutral,Neutral,Neutral,Neutral
