Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-22,ABB.ST,993.8,11.47,1.06,Neutral,Neutral,Neutral,Neutral
2026-09-22,AZN.ST,1649,9.45,-0.1,Neutral,Neutral,Neutral,Neutral
2026-09-22,INVE-B.ST,410.1,3.3,-1.76,Neutral,Neutral,Neutral,Neutral
2026-09-22,LUG.ST,637.8,4.05,-11.55,Neutral,Neutral,Neutral,Neutral
2026-09-22,LUMI.ST,246.2,12.62,-9.95,Neutral,Neutral,Neutral,Neutral
2026-09-22,NDA-SE.ST,203.3,5.18,-0.06,Neutral,Neutral,Neutral,Neutral
2026-09-22,SAAB-B.ST,625.2,12.36,-3.85,Neutral,Neutral,Neutral,Neutral
2026-09-22,SEB-A.ST,235.4,7.17,0.61,Neutral,Neutral,Neutral,Neutral
2026-09-22,SHB-B.ST,243,5.64,0.02,Neutral,Neutral,Neutral,Neutral
2026-09-22,SWED-A.ST,414.7,13.89,0.46,Neutral,Neutral,Neutral,Neutral
2026-09-22,VOLV-B.ST,334.6,2.02,-5.57,Neutral,Neutral,Neutral,Neutral
