Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-15,ABB.ST,977.2,1011.29,842.87,913.42,21.89,69.06,77.95,76.65,992.8,844.6,927.08,846.32,757.36
2026-05-15,AZN.ST,1724,1864.65,1634.95,1788.88,39.46,43.19,49.49,55.86,1869,1657,1749.8,1787.85,1725.77
2026-05-15,INVE-B.ST,364.9,386.27,360.89,360.61,7.07,45.59,57.67,70.09,387.05,363.95,373.58,363.24,341.69
2026-05-15,LUG.ST,623.4,772.51,565.59,682.25,28,39.17,43.93,59.73,783.8,594.2,669.05,707.2,724.13
2026-05-15,LUMI.ST,263.4,282.31,222.88,240.84,11.98,55.84,60.7,71.37,283.8,227.7,252.59,243.6,210.15
2026-05-15,NDA-SE.ST,168.9,173.46,167.92,164.07,2.69,47.13,51.7,64.56,175,167.5,170.69,168.52,168.74
2026-05-15,SAAB-B.ST,487.55,622.46,495.68,560.8,20.19,25.58,37.25,55.44,619,487.2,559.07,610.75,584.8
2026-05-15,SEB-A.ST,178.45,184.41,176.87,172.96,3.14,44.86,45.43,57.47,187,176.9,180.64,180.6,186.65
2026-05-15,SHB-B.ST,216.8,227.84,212.96,210.89,3.71,43.64,47.05,60.54,228.4,213,220.4,223.06,224.71
2026-05-15,SWED-A.ST,322,331.63,317.3,313.7,5.6,45.43,51.76,67.45,338.9,311.5,324.47,326.83,319.75
2026-05-15,VOLV-B.ST,315.1,329.48,311.62,306.4,7.27,45.6,51.57,57.29,334.9,312.1,320.55,318.22,303.81
