Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-30,ABB.ST,915.2,952.19,767.27,842.19,20.76,69.72,73.61,74.21,928,761.2,859.73,820.95,739.84
2026-04-30,AZN.ST,1733.5,1947.67,1708.03,1838.82,36.14,36.17,49.9,56.31,1925.5,1692.5,1827.85,1817.77,1711.43
2026-04-30,INVE-B.ST,372.65,388.89,357.06,360.61,6.13,53.84,61.74,73.31,387.05,353.95,372.98,363.43,337.11
2026-04-30,LUG.ST,632.2,820.88,630.18,706.85,24.86,33.93,44.54,60.44,790.4,616,725.53,732.8,722.34
2026-04-30,LUMI.ST,235.5,280.41,224.87,264.05,10.11,43.49,55.17,68.09,283.8,228.1,252.64,246.5,203.04
2026-04-30,NDA-SE.ST,171.65,176.11,165.41,163.96,2.71,53.7,54.33,67.1,175.95,163.45,170.76,169.83,167.81
2026-04-30,SAAB-B.ST,560.5,658.59,539.36,624.24,20.27,35.97,45.32,63.11,663.8,543.5,598.98,631.87,586.45
2026-04-30,SEB-A.ST,180.7,186.64,175.19,172.96,2.99,49.06,47.37,59.02,187,174.7,180.91,183.1,186.89
2026-04-30,SHB-B.ST,221.6,229.53,216.35,210.89,3.73,47.24,49.7,62.58,229.6,213.6,222.94,227.44,224.16
2026-04-30,SWED-A.ST,323.1,338.22,315.09,313.7,5.86,45.08,52.5,68.05,339.2,311.5,326.66,331.35,317.23
2026-04-30,VOLV-B.ST,318.5,330.89,308.77,297.72,6.76,49.52,53.47,58.19,332.6,306.2,319.83,323.3,300.9
