Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-02,ABB.ST,913.8,0.18,-7.56,Neutral,Neutral,Neutral,Neutral
2026-09-02,AZN.ST,1559.5,5.36,-3.1,Neutral,Neutral,Neutral,Neutral
2026-09-02,INVE-B.ST,403.65,-0.23,-4.92,Neutral,Neutral,Neutral,Neutral
2026-09-02,LUG.ST,649.8,13.49,-12.27,Neutral,Neutral,Neutral,Neutral
2026-09-02,LUMI.ST,244,3.3,-10.06,Neutral,Neutral,Neutral,Neutral
2026-09-02,NDA-SE.ST,194.8,3.7,-0.95,Neutral,Neutral,Neutral,Neutral
2026-09-02,SAAB-B.ST,607.2,0.83,-13.47,Neutral,Neutral,Neutral,Neutral
2026-09-02,SEB-A.ST,222.3,2.29,-1.53,Neutral,Neutral,Neutral,Neutral
2026-09-02,SHB-B.ST,231.2,1.11,-2.04,Neutral,Neutral,Neutral,Neutral
2026-09-02,SWED-A.ST,376.4,2.45,-2.54,Neutral,Neutral,Neutral,Neutral
2026-09-02,VOLV-B.ST,336.9,1.06,-6.1,Neutral,Neutral,Neutral,Neutral
