Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-06-11,ABB.ST,963,1034.21,915.53,4,26.27,19.97,25.26,SELL,WAIT FOR SETUP,Mixed
2026-06-11,AZN.ST,1724.83,1830.69,1654.26,2,21.33,24.15,27.45,SELL,STAY IN CASH,Mixed
2026-06-11,INVE-B.ST,377.77,394.93,366.32,17,25.65,11.17,26.56,SELL,WAIT FOR SETUP,Strong Uptrend
2026-06-11,LUG.ST,520.8,594.4,471.73,4,36.91,17.59,46.64,SELL,WAIT FOR SETUP,Mixed
2026-06-11,LUMI.ST,249.07,282.5,226.78,8,47,11.17,44.89,SELL,WAIT FOR SETUP,Mixed
2026-06-11,NDA-SE.ST,174.93,182.36,169.98,40,31.74,16.13,27.29,SELL,WAIT FOR SETUP,Mixed
2026-06-11,SAAB-B.ST,530,589.25,490.5,5,17.55,14.68,17.64,SELL,WAIT FOR SETUP,Mixed
2026-06-11,SEB-A.ST,184.5,192.91,178.89,35,17.38,22.67,20.5,SELL,WAIT FOR SETUP,Mixed
2026-06-11,SHB-B.ST,224.4,234.94,217.37,28,28.53,9.55,18.72,SELL,WAIT FOR SETUP,Mixed
2026-06-11,SWED-A.ST,339.67,355.1,329.38,19,21.27,14.93,14.47,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-06-11,VOLV-B.ST,311.87,336.87,295.2,11,34.43,10.52,36.4,SELL,WAIT FOR SETUP,Mixed
