Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-17,ABB.ST,786,2.21,-7.22,Neutral,Neutral,Neutral,Neutral
2026-03-17,AZN.ST,1803.5,2.73,-5.58,Neutral,Neutral,Neutral,Neutral
2026-03-17,INVE-B.ST,351.65,1.46,-7.2,Neutral,Neutral,Neutral,Neutral
2026-03-17,LUG.ST,747,8.64,-12.06,Neutral,Neutral,Neutral,Neutral
2026-03-17,LUMI.ST,236,11.09,-20.94,Neutral,Neutral,Neutral,Neutral
2026-03-17,NDA-SE.ST,170.4,3.88,-6.01,Neutral,Neutral,Neutral,Neutral
2026-03-17,SAAB-B.ST,680.6,7.89,-2.04,Neutral,Neutral,Neutral,Neutral
2026-03-17,SEB-A.ST,185.6,3.57,-6.61,Neutral,Neutral,Neutral,Neutral
2026-03-17,SHB-B.ST,233,2.56,-5.53,Neutral,Neutral,Neutral,Neutral
2026-03-17,SWED-A.ST,339.5,3.78,-4.46,Neutral,Neutral,Neutral,Neutral
2026-03-17,VOLV-B.ST,321.8,1.75,-10.75,Neutral,Neutral,Neutral,Neutral
