Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-17,ABB.ST,871.6,879.23,718.41,797.35,21.44,69.84,70.01,72.19,873.4,733.4,798.82,802.77,725.46
2026-04-17,AZN.ST,1848,1949.33,1702.47,1795.43,37.71,53.78,59.51,61.35,1925.5,1692.5,1825.9,1818.98,1692.69
2026-04-17,INVE-B.ST,382.95,387.4,330.19,356.79,7.74,68.47,67.92,74.58,383.9,326.35,358.79,360.76,331.59
2026-04-17,LUG.ST,772.4,811.39,625.5,673.79,30.1,56.36,55.97,69.83,790.4,596,718.45,734.51,716.86
2026-04-17,LUMI.ST,277.6,284.74,191.53,240.79,10.62,66.71,67.14,72.84,283.8,191.5,238.13,242.29,194.88
2026-04-17,NDA-SE.ST,172.3,178.39,154.13,163.96,3.49,56.03,55.14,67.66,175.95,153.85,166.26,170.68,166.57
2026-04-17,SAAB-B.ST,602.4,665.14,585.43,676.18,27.31,41.07,50.45,67.87,697,577,625.28,644.87,583.93
2026-04-17,SEB-A.ST,185.6,188.56,168.14,172.96,4.05,56.32,51.09,61.64,187,168.2,178.35,185.43,186.91
2026-04-17,SHB-B.ST,226,234.96,205.04,210.7,5.06,51.64,51.98,63.98,230.4,200,220,230.55,222.74
2026-04-17,SWED-A.ST,330.4,344.28,304.46,313.7,7.14,50.76,56.57,69.87,340.4,299.2,324.37,335.99,314.27
2026-04-17,VOLV-B.ST,326.3,334.58,286.2,297.72,9.31,55.12,57.05,59.74,332.6,276.5,310.39,327.78,298.16
