Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-17,ABB.ST,948.4,959.66,902.92,971.73,22.81,53,54.8,68.6,960,896.6,931.29,948.99,916.9
2026-09-17,AZN.ST,1626.5,1619.38,1519.52,1499.2,38.07,60.59,48.23,52.14,1627.5,1507,1569.45,1582.35,1716.35
2026-09-17,INVE-B.ST,406.15,419.51,397.19,411.93,5.49,48.4,59.39,76.62,419.55,392,408.35,407.92,384.09
2026-09-17,LUG.ST,642.6,732.36,621.62,715.74,24.87,48.21,51.14,58.91,730,628.2,676.99,611.73,642.19
2026-09-17,LUMI.ST,233.6,277.61,221.15,259.83,11.71,43.19,48.16,61.09,272.9,221.8,249.38,246.03,248.17
2026-09-17,NDA-SE.ST,201.5,202.96,189.74,192.54,2.91,67.69,74.02,77.14,202.5,187.8,196.35,192.66,179.88
2026-09-17,SAAB-B.ST,612.5,671.48,552.31,624.95,16.11,52.11,52.98,63.12,678,566.4,611.9,609.12,593.04
2026-09-17,SEB-A.ST,230.5,231.36,217.36,221.1,3.05,68.71,74.5,75.42,231.6,216.2,224.36,220.23,196.91
2026-09-17,SHB-B.ST,242.2,240.76,228.18,230.49,3.34,68.69,61.37,66.81,242.8,227.6,234.47,232.72,229.51
2026-09-17,SWED-A.ST,406.8,400.88,362.53,383.34,6.38,78.27,75.35,79.43,408.2,366.2,381.71,377.32,350.56
2026-09-17,VOLV-B.ST,337.8,354.44,331.2,351.18,6.78,44.89,52.73,58.76,354.4,327.3,342.82,346.78,331.34
