Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-12,ABB.ST,970.8,3.15,-5.35,Neutral,Neutral,Neutral,Neutral
2026-06-12,AZN.ST,1712,2.96,-4.17,Neutral,Neutral,Neutral,Neutral
2026-06-12,INVE-B.ST,379.05,2.77,-2.32,Neutral,Neutral,Neutral,Neutral
2026-06-12,LUG.ST,538.6,4.07,-12.92,Neutral,Neutral,Neutral,Neutral
2026-06-12,LUMI.ST,260.4,8.9,-11.13,Neutral,Neutral,Neutral,Neutral
2026-06-12,NDA-SE.ST,177.2,3.12,-1.71,Neutral,Neutral,Neutral,Neutral
2026-06-12,SAAB-B.ST,523.3,5.4,-7.54,Neutral,Neutral,Neutral,Neutral
2026-06-12,SEB-A.ST,187.9,4.86,-0.64,High,High,Neutral,Neutral
2026-06-12,SHB-B.ST,229.8,4.48,-1.07,Neutral,Neutral,Neutral,Neutral
2026-06-12,SWED-A.ST,347,5.83,-0.41,Neutral,Neutral,Neutral,Neutral
2026-06-12,VOLV-B.ST,315.6,3.15,-4.73,Neutral,Neutral,Neutral,Neutral
