Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-04-22,ABB.ST,889.6,23.26,-2.07,High,High,Neutral,Neutral
2026-04-22,AZN.ST,1811,4.04,-6.62,Neutral,Neutral,Neutral,Neutral
2026-04-22,INVE-B.ST,381.15,12.9,-3.02,Neutral,Neutral,Neutral,Neutral
2026-04-22,LUG.ST,722.6,10.7,-10.74,Neutral,Neutral,Neutral,Neutral
2026-04-22,LUMI.ST,254.5,24.47,-11.21,Neutral,Neutral,Neutral,Neutral
2026-04-22,NDA-SE.ST,173,12.18,-3.75,Neutral,Neutral,Neutral,Neutral
2026-04-22,SAAB-B.ST,566.7,-0.17,-14.08,Neutral,Neutral,Neutral,Neutral
2026-04-22,SEB-A.ST,182.75,8.57,-3.46,Neutral,Neutral,Neutral,Neutral
2026-04-22,SHB-B.ST,226.6,10.41,-3.7,Neutral,Neutral,Neutral,Neutral
2026-04-22,SWED-A.ST,328.2,7.76,-4.49,Neutral,Neutral,Neutral,Neutral
2026-04-22,VOLV-B.ST,318.9,8.36,-4.76,Neutral,Neutral,Neutral,Neutral
