Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-13,ABB.ST,840.2,843.3,729.06,770.1,24.54,63.81,66.57,70.63,847,733.4,786.18,796.44,720.06
2026-04-13,AZN.ST,1859.5,1936.94,1687.16,1795.43,40.07,56.66,60.58,61.86,1925.5,1692.5,1812.05,1806.05,1684.18
2026-04-13,INVE-B.ST,373.3,375.18,332.14,346.06,8.81,62.91,65.08,73.15,375.8,326.35,353.66,358.58,329.22
2026-04-13,LUG.ST,767.6,800.09,626.86,669.74,34.56,56.18,55.53,69.64,790.4,596,713.48,729.41,713.68
2026-04-13,LUMI.ST,260.9,263.56,197.17,224.01,11.82,61.26,64.31,71.27,263.2,191.5,230.36,238.81,190.6
2026-04-13,NDA-SE.ST,171.7,176.2,154.94,159.19,4.36,57.43,54.71,67.42,173,153.85,165.57,170.92,165.89
2026-04-13,SAAB-B.ST,620,701.73,580.87,677.42,29.46,44.99,52.64,70.02,704.4,577,641.3,650.14,581.36
2026-04-13,SEB-A.ST,183,188.12,168.34,184.03,4.85,53.65,48.93,60.62,188.4,168.2,178.23,186.32,186.68
2026-04-13,SHB-B.ST,225,237.6,204,227.54,7.5,51.36,51.47,63.76,236.4,200,220.8,231.38,221.91
2026-04-13,SWED-A.ST,334.7,345.07,304.16,305.68,9.65,55.94,58.32,70.58,343.4,299.2,324.62,337.56,312.48
2026-04-13,VOLV-B.ST,320.6,333.63,286.4,297.72,10.45,51.9,54.76,58.82,332.6,276.5,310.01,328.99,296.95
