Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-06-18,ABB.ST,1037.5,1035.99,945.83,953.34,26.72,66.1,76.95,78.85,1042.5,940.8,990.91,945.34,804.09
2026-06-18,AZN.ST,1666,1776.81,1642.09,1629.52,39.04,40.13,44.98,53.2,1775.5,1601.5,1709.45,1748.41,1746.7
2026-06-18,INVE-B.ST,391.15,388.51,374.48,370.38,6.19,67.43,66.59,76.76,391.15,372.9,381.49,376.44,352.68
2026-06-18,LUG.ST,568,615.34,517.76,522.47,27.61,46.63,41.54,55.73,613,501.2,566.55,632.86,709.67
2026-06-18,LUMI.ST,258.3,293.93,241.56,281.84,12.34,47.48,56.88,68.2,295.9,241.6,267.75,260.14,229.24
2026-06-18,NDA-SE.ST,180.65,181.89,172.62,173.06,2.79,64.35,60.75,70.41,183.35,172.35,177.26,173.78,171.7
2026-06-18,SAAB-B.ST,503.4,566.29,492.32,564.28,20.27,39.56,41.75,56.23,585,492.65,529.3,550.8,587.18
2026-06-18,SEB-A.ST,194.55,194.75,177.86,185.2,3.08,69.37,59.56,64.89,195.7,180.35,186.3,183.35,187.26
2026-06-18,SHB-B.ST,233,234.52,220.5,222.97,3.63,64.29,56.21,65.66,236,221.4,227.51,224.23,227.14
2026-06-18,SWED-A.ST,355.6,354.28,328.7,337.92,6.21,70.53,65.01,73.43,359.3,331.6,341.49,332.96,328.05
2026-06-18,VOLV-B.ST,321.6,331.18,309.06,333.61,8.84,52.34,53.64,59.07,332.4,305.3,320.12,320.17,312.85
