Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-27,ABB.ST,740.6,-1.16,-10.13,Neutral,High,Neutral,Neutral
2026-03-27,AZN.ST,1794,5.15,-3.6,Neutral,Neutral,Neutral,Neutral
2026-03-27,INVE-B.ST,343.7,2.52,-6.83,Neutral,Neutral,Neutral,Neutral
2026-03-27,LUG.ST,656,6.55,-22.23,Neutral,Neutral,Neutral,Neutral
2026-03-27,LUMI.ST,214,10.89,-22.55,Neutral,Neutral,Neutral,Neutral
2026-03-27,NDA-SE.ST,154.65,-1.04,-12.7,Neutral,Neutral,Neutral,Neutral
2026-03-27,SAAB-B.ST,598.6,-0.86,-15.74,Neutral,Neutral,Neutral,Neutral
2026-03-27,SEB-A.ST,169.95,-0.47,-11.9,Neutral,Neutral,Neutral,Neutral
2026-03-27,SHB-B.ST,204,-2.47,-17.32,Neutral,Neutral,Neutral,Neutral
2026-03-27,SWED-A.ST,304.7,-0.76,-13.76,Neutral,Neutral,Neutral,Neutral
2026-03-27,VOLV-B.ST,298.9,5.11,-15.05,Neutral,Neutral,Neutral,Neutral
