Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-10,ABB.ST,793.2,2.33,-6.49,Neutral,High,Neutral,Neutral
2026-03-10,AZN.ST,1801.5,1.52,-5.77,Neutral,Neutral,Neutral,Neutral
2026-03-10,INVE-B.ST,360.35,2.42,-4.53,Neutral,Neutral,Neutral,Neutral
2026-03-10,LUG.ST,778.5,17.88,-8.93,Neutral,Neutral,Neutral,Neutral
2026-03-10,LUMI.ST,243.8,19.78,-18.93,Neutral,Neutral,Neutral,Neutral
2026-03-10,NDA-SE.ST,171.9,3.59,-5.57,Neutral,Neutral,Neutral,Neutral
2026-03-10,SAAB-B.ST,676.8,9.2,-0.63,Neutral,Neutral,Neutral,Neutral
2026-03-10,SEB-A.ST,188.5,3.51,-5.41,Neutral,Neutral,Neutral,Neutral
2026-03-10,SHB-B.ST,238,3.17,-3.51,Neutral,Neutral,Neutral,Neutral
2026-03-10,SWED-A.ST,343.2,3.38,-3.79,Neutral,Neutral,Neutral,Neutral
2026-03-10,VOLV-B.ST,330.8,1.54,-8.12,Neutral,Neutral,Neutral,Neutral
