Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-13,ABB.ST,804,3.64,-5.13,Neutral,Neutral,Neutral,Neutral
2026-03-13,AZN.ST,1797.5,1.83,-6.11,Neutral,Neutral,Neutral,Neutral
2026-03-13,INVE-B.ST,355.75,1.72,-5.89,Neutral,Neutral,Neutral,Neutral
2026-03-13,LUG.ST,753,11.15,-11.81,Neutral,Neutral,Neutral,Neutral
2026-03-13,LUMI.ST,245,16.6,-18.26,Neutral,Neutral,Neutral,Neutral
2026-03-13,NDA-SE.ST,170,3.2,-6.47,Neutral,Neutral,Neutral,Neutral
2026-03-13,SAAB-B.ST,688.7,10.81,-0.59,Neutral,Neutral,Neutral,Neutral
2026-03-13,SEB-A.ST,185.05,2.5,-7.08,Neutral,Neutral,Neutral,Neutral
2026-03-13,SHB-B.ST,232.2,1.37,-5.93,Neutral,Neutral,Neutral,Neutral
2026-03-13,SWED-A.ST,334.2,1.67,-6.13,Neutral,Neutral,Neutral,Neutral
2026-03-13,VOLV-B.ST,330.9,2.47,-7.78,Neutral,Neutral,Neutral,Neutral
