Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-06-24,ABB.ST,1041.17,1116.6,990.88,3,50.87,35.61,5.79,,WAIT FOR VOLUME,Strong Uptrend
2026-06-24,AZN.ST,1778.33,1913.12,1688.48,2,34.7,44.65,10.28,BUY,STRONG BUY / HOLD,Mixed
2026-06-24,INVE-B.ST,391.15,409.16,379.14,16,40.35,28.24,7.04,BUY,WAIT FOR VOLUME,Strong Uptrend
2026-06-24,LUG.ST,522,603.45,467.7,3,31.75,19.49,54.61,ACCUMULATE,WAIT FOR SETUP,Mixed
2026-06-24,LUMI.ST,235.7,274.19,210.04,7,36.51,14.94,58.87,ACCUMULATE,WAIT FOR SETUP,Mixed
2026-06-24,NDA-SE.ST,181.32,189.58,175.81,36,41.18,26.88,23.56,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-06-24,SAAB-B.ST,499.07,552.82,463.23,5,47.62,4.77,33.49,ACCUMULATE,WAIT FOR SETUP,Mixed
2026-06-24,SEB-A.ST,191.95,200.94,185.96,33,44.63,27.93,25.71,SELL,WAIT FOR VOLUME,Mixed
2026-06-24,SHB-B.ST,234.13,244.59,227.16,28,41.99,27.19,20.82,SELL,WAIT FOR VOLUME,Mixed
2026-06-24,SWED-A.ST,354.83,371.95,343.42,17,59.59,38.53,14.9,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-06-24,VOLV-B.ST,318.37,341.81,302.74,12,11.17,15.96,15.68,SELL,WAIT FOR SETUP,Mixed
