Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-21,ABB.ST,961,1074.13,936.49,1031.46,31.89,43.46,58.15,70.23,1058.5,915,1005.31,995.84,853.88
2026-07-21,AZN.ST,1603,1945.48,1543.62,1751.63,59.61,36.22,42.22,49.88,1895.5,1587,1744.55,1727.22,1752.08
2026-07-21,INVE-B.ST,394.25,405.01,388.87,385.78,6.05,51.78,62.79,74.77,407.65,387.4,396.94,386,364.22
2026-07-21,LUG.ST,540.8,561.33,503.03,577.43,19.31,49.61,41.05,53.91,568.2,503,532.18,558.96,676.7
2026-07-21,LUMI.ST,238.2,244.28,221.21,252.1,8.94,49.2,51.32,63.43,245.8,215.9,232.74,252,238.26
2026-07-21,NDA-SE.ST,189.9,191.47,179.27,181.24,3.11,66.75,66.64,73.49,191.2,178.2,185.37,179.84,174.68
2026-07-21,SAAB-B.ST,569.5,610.85,469.37,584.43,27.92,58.04,51.25,61.26,630,480.9,540.11,529.29,593.4
2026-07-21,SEB-A.ST,213.6,217.67,183.6,203.24,3.88,74.17,69.12,70.75,217,189.2,200.63,191.51,189.55
2026-07-21,SHB-B.ST,225.6,242.16,224.02,238.98,4.79,41.36,49.62,61.68,241.2,222,233.09,228.91,229.4
2026-07-21,SWED-A.ST,365.3,372.05,354.13,353.33,6.79,56.64,66.13,74.43,374.4,350.1,363.09,348.65,337.85
2026-07-21,VOLV-B.ST,339.1,346.82,321.09,319.83,7.3,59.44,60.73,62.47,350.6,314.8,333.96,324.97,321.27
