Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-22,ABB.ST,993.8,983.38,891.56,928.93,22.2,63.57,60.55,70.64,1000,896.6,937.47,946,921.04
2026-09-22,AZN.ST,1649,1650.7,1506.65,1550.22,36.32,63.97,49.81,52.97,1668.5,1507,1578.67,1579.82,1710.52
2026-09-22,INVE-B.ST,410.1,417.45,397.01,411.8,5.23,54.84,61.12,78.55,419.55,392,407.23,408.94,385.33
2026-09-22,LUG.ST,637.8,721.05,612.95,701.54,20.16,46.69,50.62,58.57,730,628.2,667,620.83,640.86
2026-09-22,LUMI.ST,246.2,273.41,218.61,258.66,10.1,51.71,51.54,63.83,272.9,221.8,246.01,246.37,248.54
2026-09-22,NDA-SE.ST,203.3,203.43,193.28,193.7,2.99,66.3,73.63,77.62,203.7,193.15,198.35,193.88,180.6
2026-09-22,SAAB-B.ST,625.2,650.24,556.44,572.09,15.72,57.61,54.48,64.49,654.5,566.4,603.34,614.45,592.45
2026-09-22,SEB-A.ST,235.4,233.97,219.64,223.64,3.4,71.08,76.72,76.47,235.8,220.6,226.81,222.61,197.98
2026-09-22,SHB-B.ST,243,242.96,230.02,232.69,3.3,66.76,62.09,67.01,244.6,230.2,236.49,233.11,229.58
2026-09-22,SWED-A.ST,414.7,412.79,364.12,392.14,7.11,76.37,77.35,80.22,416,369.9,388.46,380.45,352.14
2026-09-22,VOLV-B.ST,334.6,354.35,327.99,350.54,6.48,43.17,51.08,57.96,354.4,327.3,341.17,346.86,331.16
