Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-07,ABB.ST,779.4,813.46,743.2,817.53,24.11,50.34,59.58,67.05,818.2,733.4,778.33,787.09,714.57
2026-04-07,AZN.ST,1910.5,1897.45,1689.95,1791.08,39.43,68.91,65.18,63.5,1921.5,1692.5,1793.7,1789.16,1674.53
2026-04-07,INVE-B.ST,358.4,364.48,336.86,339.39,8.42,54.4,60.43,70.59,367.2,326.35,350.67,356.16,327.07
2026-04-07,LUG.ST,739,798.78,626.97,784.5,39.67,53.35,53.88,68.48,800,596,712.88,731.17,708.99
2026-04-07,LUMI.ST,234.6,251.91,202.17,251.65,12.62,51.71,59.3,68.38,250.8,191.5,227.04,236.9,186.65
2026-04-07,NDA-SE.ST,165.85,175.37,155.18,168.36,4.3,48.91,50.45,64.88,173,153.85,165.27,171.41,165.23
2026-04-07,SAAB-B.ST,620.9,714.54,589.86,677.42,29.26,44.38,52.8,70.08,704.4,577,652.2,656.79,579.02
2026-04-07,SEB-A.ST,176.35,190.62,167.65,184.03,4.66,41.84,42.81,57.77,189.45,168.2,179.13,187.77,186.53
2026-04-07,SHB-B.ST,218,242.78,203.18,227.54,7.8,44.1,47.87,62.15,238.8,200,222.98,232.35,221.29
2026-04-07,SWED-A.ST,320,347.95,304.15,334.49,10.14,43.11,52.02,68.01,343.9,299.2,326.05,339.07,310.83
2026-04-07,VOLV-B.ST,310.8,337.37,284.74,320.72,9.58,46.73,51.97,57.14,335.5,276.5,311.06,328.55,295.85
