Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-08,ABB.ST,977.4,2.63,-4.44,Neutral,Neutral,Neutral,Neutral
2026-06-08,AZN.ST,1739,4.74,-2.63,Neutral,Neutral,Neutral,Neutral
2026-06-08,INVE-B.ST,380.6,5.01,-2.4,High,Neutral,Neutral,Neutral
2026-06-08,LUG.ST,546.2,2.23,-15.24,Neutral,Neutral,Neutral,Neutral
2026-06-08,LUMI.ST,259.8,5.72,-11.2,Neutral,Neutral,Neutral,Neutral
2026-06-08,NDA-SE.ST,174.5,4.06,-4.13,Neutral,Neutral,Neutral,Neutral
2026-06-08,SAAB-B.ST,531.8,10.3,-6.75,Neutral,Neutral,Neutral,Neutral
2026-06-08,SEB-A.ST,182.95,3.36,-3.32,Neutral,Neutral,Neutral,Neutral
2026-06-08,SHB-B.ST,221.8,3.73,-5.41,Neutral,Neutral,Neutral,Neutral
2026-06-08,SWED-A.ST,335,5.05,-4.38,Neutral,Neutral,Neutral,Neutral
2026-06-08,VOLV-B.ST,323.6,4.59,-2.11,Neutral,Neutral,Neutral,Neutral
