Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-17,ABB.ST,946.4,4.8,-1.35,Neutral,Neutral,Neutral,Neutral
2026-09-17,AZN.ST,1609,5.7,-0.37,Neutral,Neutral,Neutral,Neutral
2026-09-17,INVE-B.ST,406.05,2.23,-3.21,Neutral,Neutral,Neutral,Neutral
2026-09-17,LUG.ST,650.2,4.39,-11.16,Neutral,Neutral,Neutral,Neutral
2026-09-17,LUMI.ST,232.1,5.07,-16.42,Neutral,Neutral,Neutral,Neutral
2026-09-17,NDA-SE.ST,200.3,5.5,-1.2,Neutral,Neutral,Neutral,Neutral
2026-09-17,SAAB-B.ST,602.7,9.25,-10.2,Neutral,Neutral,Neutral,Neutral
2026-09-17,SEB-A.ST,230.6,6.1,-0.34,Neutral,Neutral,Neutral,Neutral
2026-09-17,SHB-B.ST,240.6,5.31,0.12,Neutral,Neutral,Neutral,Neutral
2026-09-17,SWED-A.ST,403.8,11.2,0.96,Neutral,Neutral,Neutral,Neutral
2026-09-17,VOLV-B.ST,335.6,1.43,-5.35,Neutral,Neutral,Neutral,Neutral
