Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-02-26,ABB.ST,831,845.37,762.01,792.01,13.93,75.08,77.26,79.19,842.6,756.6,803.69,737.07,688.9
2026-02-26,AZN.ST,1845.5,1949.79,1636.16,1766.85,42.96,60.83,65.87,61.77,1915,1622.5,1792.97,1736.15,1616.59
2026-02-26,INVE-B.ST,374.9,377.36,347.14,360.28,4.81,76.74,76.7,80.3,378,338.3,362.25,345.02,316.12
2026-02-26,LUG.ST,810,798.13,633.82,698.71,31.21,61.97,62.65,79.78,819.5,632.5,715.98,752.68,671.2
2026-02-26,LUMI.ST,278.4,285.3,192.22,255.07,13.64,66.11,84.95,87.92,301.8,208.4,238.76,222.07,163.8
2026-02-26,NDA-SE.ST,177.5,181.08,172.51,181.76,2.91,52.25,62.16,78.88,180.35,170.2,176.8,175.47,161.76
2026-02-26,SAAB-B.ST,651.2,690.32,617.89,694.33,21.27,49.88,60.44,74.41,708.8,608.7,654.11,634.05,556.47
2026-02-26,SEB-A.ST,195.85,199.48,189.35,203.68,3.24,51.67,58.76,72.67,202.3,187.35,194.42,195.66,185.53
2026-02-26,SHB-B.ST,241.8,247.03,233.21,228.88,4.96,54.06,62.26,75.55,251.8,230.6,240.12,234.72,216.52
2026-02-26,SWED-A.ST,350,359.82,341.2,339.54,5.96,54.58,72.25,81.55,363.9,339,350.51,337.72,300.09
2026-02-26,VOLV-B.ST,350.4,358.37,331.08,335.8,5.08,67.61,75.64,69.39,354,320.3,344.73,320.61,290.67
