Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-27,ABB.ST,936.8,1063.95,915.21,1029.85,28.09,38.77,54.98,68.47,1058.5,915,989.58,993.5,861.06
2026-07-27,AZN.ST,1676.5,1907.87,1519.08,1759.63,52.43,46.9,46.94,53.52,1895.5,1587,1713.47,1722.88,1751.52
2026-07-27,INVE-B.ST,406.7,407.52,389.51,388.8,6.43,63.05,67.96,79.67,411.1,387.4,398.51,388.93,366.42
2026-07-27,LUG.ST,545.8,571.54,505.32,577.43,21.61,50.15,41.84,54.14,576.2,508.4,538.43,552.64,671.99
2026-07-27,LUMI.ST,242.8,255.49,219.15,225.08,10.19,50.12,52.13,64.61,259.8,215.9,237.32,250.81,240.23
2026-07-27,NDA-SE.ST,193.45,193.25,182.03,182.9,3.38,66.39,69.13,74.96,193.7,180.55,187.64,181.67,175.28
2026-07-27,SAAB-B.ST,601,622.09,499.32,527.43,24.11,64.08,55.02,63.2,630,493.1,560.71,536.65,595.74
2026-07-27,SEB-A.ST,219.9,224.61,187.84,209.19,4.09,75.58,73.04,73.19,220.9,189.9,206.22,194.65,190.31
2026-07-27,SHB-B.ST,232.2,241.82,222.94,238.98,4.9,52.53,54.2,64.52,241.2,222,232.38,230.05,229.5
2026-07-27,SWED-A.ST,373.8,373.74,358.04,355.37,6.79,62.31,69.12,77.27,375.9,350.1,365.89,352.56,339.5
2026-07-27,VOLV-B.ST,355.5,354.69,324.75,335.77,7.51,72.35,66.72,65.42,361.7,324.6,339.72,327.62,322.86
