Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-06-03,ABB.ST,1016.5,1020.62,948.83,948.32,22.48,67.21,78.93,78.17,1022.5,939.8,984.72,897.66,782.9
2026-06-03,AZN.ST,1657.5,1783.73,1650.72,1739.55,34.11,33,44.51,52.82,1775.5,1601.5,1717.22,1769.44,1736.23
2026-06-03,INVE-B.ST,379.3,388.99,361.63,365.31,6.02,54.6,62.33,74.53,387.85,358,375.31,369.27,347.83
2026-06-03,LUG.ST,584.4,656.74,553.5,634.55,21.47,39.87,41.6,56.97,681.4,556,605.12,663.86,716.88
2026-06-03,LUMI.ST,288.2,291.93,239.5,257.92,10.49,63.18,64.56,74.37,295.9,235,265.72,251.26,221.02
2026-06-03,NDA-SE.ST,175.4,181.91,166.3,171.78,2.74,54.1,56.28,67.44,181.8,167.5,174.1,170.44,170.51
2026-06-03,SAAB-B.ST,517.5,585.12,477.6,514.65,21.3,41.12,43.37,57.66,590.4,475.9,531.36,574.68,586.82
2026-06-03,SEB-A.ST,180.95,189.02,176.78,179.57,3.01,45.98,47.75,58.39,190.9,177.5,182.9,180.5,186.83
2026-06-03,SHB-B.ST,223.8,234.69,211.89,219.38,4.11,48.95,50.78,62.46,233.8,213,223.29,221.61,225.83
2026-06-03,SWED-A.ST,332.9,350.18,316.09,329.61,5.58,49.5,55.3,67.7,349.8,318.5,333.14,327.59,324.2
2026-06-03,VOLV-B.ST,327.8,332.33,308.79,306.4,7.47,56.65,56.71,60.53,334.9,307.9,320.56,316.69,308.62
