Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-06,ABB.ST,976.4,21.35,0.84,Neutral,Neutral,Neutral,Neutral
2026-05-06,AZN.ST,1708,2.87,-12.09,Neutral,Neutral,Neutral,Neutral
2026-05-06,INVE-B.ST,379.35,4.18,-1.67,Neutral,Neutral,Neutral,Neutral
2026-05-06,LUG.ST,638,9.46,-23.13,Neutral,Neutral,High,Neutral
2026-05-06,LUMI.ST,242.3,8.06,-13.71,Neutral,Neutral,Neutral,Neutral
2026-05-06,NDA-SE.ST,172.55,2.35,-1.21,Neutral,Neutral,Neutral,Neutral
2026-05-06,SAAB-B.ST,588.2,8.32,-7.45,Neutral,Neutral,Neutral,Neutral
2026-05-06,SEB-A.ST,183.2,3.53,-1.57,Neutral,Neutral,Neutral,Neutral
2026-05-06,SHB-B.ST,221,1.46,-3.41,Neutral,Neutral,Neutral,Neutral
2026-05-06,SWED-A.ST,327.6,3.48,-3.07,Neutral,Neutral,Neutral,Neutral
2026-05-06,VOLV-B.ST,330.6,6.06,-0.1,High,High,Neutral,Neutral
