Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-04,ABB.ST,965.6,1026.54,898.09,994.02,29.9,50.05,58.32,69.63,1026,897.4,962.31,989.29,869.38
2026-08-04,AZN.ST,1508,1813.84,1509.51,1676.69,46.75,29.99,37.29,47.07,1870,1501.5,1661.67,1710.79,1749.42
2026-08-04,INVE-B.ST,420.05,415.13,385.83,399.77,6.52,73.23,72,81.2,421.65,387.4,400.48,392.73,369.4
2026-08-04,LUG.ST,539.6,568.5,509.9,577.43,19.63,48.26,41.26,53.75,576.2,508.4,539.2,548.4,664.75
2026-08-04,LUMI.ST,246.1,256.44,219.77,225.08,10.36,53.04,52.94,65.08,259.8,215.9,238.11,248.93,241.92
2026-08-04,NDA-SE.ST,194.5,195.09,183.46,185.62,3.15,65.68,69.91,75.31,194.85,180.55,189.27,183.38,176.03
2026-08-04,SAAB-B.ST,624.3,637.99,512.57,550.84,24.53,65.63,57.76,64.62,636.1,513.2,575.28,545.47,599.28
2026-08-04,SEB-A.ST,226.4,229.96,195.74,215.6,3.99,79.08,75.67,74.66,226.9,197.45,212.85,198.48,191.36
2026-08-04,SHB-B.ST,234.6,239.39,222.87,238.98,4.39,56.49,55.82,65.25,241.2,222,231.13,230.61,229.8
2026-08-04,SWED-A.ST,386.6,382.93,356.52,368.79,6.56,71.08,73.01,78.8,387.9,350.1,369.73,356.83,341.75
2026-08-04,VOLV-B.ST,367.6,371.12,323.87,346.08,7.86,78.49,70.38,67.14,372.1,330.9,347.5,332.83,325.24
