Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-09,ABB.ST,824,825.24,738.42,748.02,25.99,61.28,65.29,69.75,830,733.4,781.83,791.94,717.09
2026-04-09,AZN.ST,1891.5,1917.83,1686.87,1784.37,39.89,64.8,64.14,62.9,1925.5,1692.5,1802.35,1796.82,1679.45
2026-04-09,INVE-B.ST,368.45,368.99,334.7,343.03,9.12,60.38,63.79,72.36,374,326.35,351.85,357.29,328.08
2026-04-09,LUG.ST,756.2,791.97,630.57,784.5,38.59,55.48,55.19,69.19,791.5,596,711.27,730.01,711.45
2026-04-09,LUMI.ST,254,257.53,200.23,216.81,12.81,59.06,63.15,70.56,257,191.5,228.88,237.81,188.59
2026-04-09,NDA-SE.ST,168.25,175.6,155.12,157.33,4.64,52.38,52.29,65.97,173,153.85,165.36,171.01,165.54
2026-04-09,SAAB-B.ST,613.1,708.73,584.78,677.42,30.69,42.92,51.81,69.29,704.4,577,646.75,653.42,580.17
2026-04-09,SEB-A.ST,177.2,189.19,167.79,184.03,5.1,45.09,43.66,58.16,188.8,168.2,178.49,186.83,186.57
2026-04-09,SHB-B.ST,220.2,240.04,203.14,227.54,8.34,47.02,49,62.67,237.8,200,221.59,231.72,221.54
2026-04-09,SWED-A.ST,323.4,345.8,303.84,334.49,10.29,46.85,53.62,68.65,343.4,299.2,324.82,338.09,311.58
2026-04-09,VOLV-B.ST,315.9,336.46,284.81,297.72,11.46,49.87,53.77,58.03,334.7,276.5,310.63,328.86,296.3
