Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-13,ABB.ST,981.6,7.65,-0.99,Neutral,Neutral,Neutral,Neutral
2026-08-13,AZN.ST,1514,4.17,-12.29,Neutral,Neutral,Neutral,Neutral
2026-08-13,INVE-B.ST,414.5,6.43,-3.78,High,Neutral,Neutral,Neutral
2026-08-13,LUG.ST,613.4,24.68,-4.57,Neutral,Neutral,Neutral,Neutral
2026-08-13,LUMI.ST,243.7,7.76,-8.33,Neutral,Neutral,Neutral,Neutral
2026-08-13,NDA-SE.ST,191.8,2.33,-1.48,Neutral,Neutral,Neutral,Neutral
2026-08-13,SAAB-B.ST,680.1,27.33,-0.66,Neutral,Neutral,Neutral,Neutral
2026-08-13,SEB-A.ST,222,4.55,-2.56,Neutral,Neutral,Neutral,Neutral
2026-08-13,SHB-B.ST,232.6,3.87,-2.13,Neutral,Neutral,Neutral,Neutral
2026-08-13,SWED-A.ST,380.2,5.73,-2.93,Neutral,Neutral,Neutral,Neutral
2026-08-13,VOLV-B.ST,340.1,2.32,-9.33,Neutral,Neutral,Neutral,Neutral
