Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-21,ABB.ST,951,4.37,-4.33,Neutral,Neutral,Neutral,Neutral
2026-08-21,AZN.ST,1549,8.78,-8.75,Neutral,Neutral,Neutral,Neutral
2026-08-21,INVE-B.ST,413,2.86,-3.3,Neutral,Neutral,Neutral,Neutral
2026-08-21,LUG.ST,695.8,38,2.17,Neutral,Neutral,Neutral,Neutral
2026-08-21,LUMI.ST,255.4,10.76,-3.02,Neutral,Neutral,Neutral,Neutral
2026-08-21,NDA-SE.ST,190.5,0.92,-1.89,Neutral,Neutral,Neutral,Neutral
2026-08-21,SAAB-B.ST,659.5,16,-6.98,Neutral,Neutral,Neutral,Neutral
2026-08-21,SEB-A.ST,220.3,1.6,-2.8,Neutral,Neutral,Neutral,Neutral
2026-08-21,SHB-B.ST,232.2,1.6,-1.75,Neutral,Neutral,Neutral,Neutral
2026-08-21,SWED-A.ST,374.8,1.51,-3.65,Neutral,Neutral,Neutral,Neutral
2026-08-21,VOLV-B.ST,341.1,2.73,-9.34,Neutral,Neutral,Neutral,Neutral
