Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-01,ABB.ST,924.8,0.62,-6.36,Neutral,Neutral,Neutral,Neutral
2026-09-01,AZN.ST,1556.5,5.18,-3.23,Neutral,Neutral,Neutral,Neutral
2026-09-01,INVE-B.ST,410.8,1.1,-3.33,Neutral,Neutral,Neutral,Neutral
2026-09-01,LUG.ST,660.8,17.12,-10.99,Neutral,Neutral,Neutral,Neutral
2026-09-01,LUMI.ST,250.8,5.46,-7.77,Neutral,Neutral,Neutral,Neutral
2026-09-01,NDA-SE.ST,194.8,3.68,-0.64,High,Neutral,Neutral,Neutral
2026-09-01,SAAB-B.ST,607,0.39,-13.36,High,Neutral,Neutral,Neutral
2026-09-01,SEB-A.ST,223.5,2.85,-1.05,Neutral,Neutral,Neutral,Neutral
2026-09-01,SHB-B.ST,234.6,2.57,-0.73,Neutral,Neutral,Neutral,Neutral
2026-09-01,SWED-A.ST,377.5,2.81,-2.51,Neutral,Neutral,Neutral,Neutral
2026-09-01,VOLV-B.ST,345.4,3.78,-4.68,Neutral,Neutral,Neutral,Neutral
