Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-16,ABB.ST,952.2,1070.4,968.72,1075.65,32.44,39.77,57.41,69.38,1058.5,939.2,1019.56,997.38,848.69
2026-07-16,AZN.ST,1630.5,1936.21,1577.19,1792.14,62.61,38.24,43.73,50.9,1895.5,1590,1756.7,1731.28,1753.63
2026-07-16,INVE-B.ST,394.25,405.33,387.02,385.78,6.28,52.68,63.59,74.77,407.65,386.75,396.18,384.69,362.72
2026-07-16,LUG.ST,512.4,568.11,501.49,577.63,20.3,41.3,38.06,52.12,597,503,534.8,565.6,680.88
2026-07-16,LUMI.ST,233,252.71,217.94,252.1,9.01,45.06,49.73,62.7,267.6,215.9,235.32,252.94,237.16
2026-07-16,NDA-SE.ST,186.8,189.96,178.75,181.24,3.07,60.67,64.32,72.47,189.8,178.2,184.35,178.72,174.27
2026-07-16,SAAB-B.ST,514.6,599.69,460.36,584.43,24.26,43.25,44.77,57.32,630,480.9,530.03,528.8,591.74
2026-07-16,SEB-A.ST,215.7,211.16,184.34,202.48,3.63,81.13,71.17,71.3,216.7,189.2,197.75,189.61,189.06
2026-07-16,SHB-B.ST,226.4,240.58,228.38,239.14,4.33,39.84,50.17,62,241.2,222,234.48,228.46,229.5
2026-07-16,SWED-A.ST,373.2,372.74,352.21,353.33,5.54,66.91,70.26,75.52,373.4,353,362.48,346.48,336.69
2026-07-16,VOLV-B.ST,340.7,346.34,315.89,319.83,6.62,62.14,61.36,62.74,345,314.2,331.12,324.26,320.36
