Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-29,ABB.ST,902.8,951.54,751.58,842.19,19.74,67.27,70.97,73.7,928,738,851.56,818.95,738.19
2026-04-29,AZN.ST,1717.5,1945.99,1721.76,1839.18,36.96,31.98,48.74,55.61,1925.5,1692.5,1833.88,1820.82,1709.58
2026-04-29,INVE-B.ST,369.35,389.93,354.18,360.61,6.01,50.55,60.16,72.79,387.05,350.4,372.06,363.22,336.54
2026-04-29,LUG.ST,627.2,815.11,644.08,720.12,25.87,32.64,44.2,60.07,790.4,626.4,729.6,733.97,722.21
2026-04-29,LUMI.ST,231.4,281.51,222.72,265.92,10.16,40.76,54.17,67.59,283.8,217.6,252.11,246.19,202.24
2026-04-29,NDA-SE.ST,172.5,177.02,163.44,163.96,2.72,55.9,54.97,67.44,175.95,160.15,170.23,169.92,167.68
2026-04-29,SAAB-B.ST,559.7,659.21,544.43,633.49,21,35.64,45.22,63.02,663.8,543.5,601.82,633.21,586.41
2026-04-29,SEB-A.ST,179.95,187.35,173.64,172.96,3.01,47.27,46.71,58.7,187,170.75,180.49,183.36,186.89
2026-04-29,SHB-B.ST,223.8,231.17,213.49,210.89,3.66,50.19,50.93,63.09,229.6,207.4,222.33,227.83,224.03
2026-04-29,SWED-A.ST,323.2,338.41,314.48,313.7,5.82,45.2,52.54,68.07,339.2,311.5,326.45,331.85,316.92
2026-04-29,VOLV-B.ST,318.2,331.88,306.48,297.72,6.73,49.26,53.34,58.14,332.6,299.1,319.18,323.75,300.6
