Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-24,ABB.ST,911.8,938.04,719.98,836.67,22.9,71.75,73.36,73.96,928,734.8,829.01,813.45,733.23
2026-04-24,AZN.ST,1750,1933.01,1752.99,1878.73,36.96,35.88,51.12,56.5,1925.5,1726,1843,1826.58,1703.64
2026-04-24,INVE-B.ST,374.35,393.83,343.14,360.61,7.17,56,62.6,73.31,387.05,342.4,368.49,362.58,334.79
2026-04-24,LUG.ST,691.6,805.1,661.51,673.79,27.46,41.72,48.92,65.39,790.4,646,733.3,737.26,720.72
2026-04-24,LUMI.ST,253.1,286.9,211.58,240.79,10.41,51.91,59.84,70.47,283.8,211.2,249.24,245.8,199.76
2026-04-24,NDA-SE.ST,170.35,179.62,156.39,163.96,3.14,51.56,53.35,66.87,175.95,153.85,168.01,170.04,167.28
2026-04-24,SAAB-B.ST,568.3,656.27,559.03,636.47,24.63,36.85,46.24,63.73,663.8,543.5,607.65,637.17,585.47
2026-04-24,SEB-A.ST,179.4,189.1,169.34,172.96,3.49,45.43,46.02,59.13,187,168.2,179.22,184.04,186.94
2026-04-24,SHB-B.ST,219.4,234.45,205.15,210.89,4.34,43.92,48.35,62.48,229.6,200,219.8,228.7,223.59
2026-04-24,SWED-A.ST,321.2,342.02,307.35,313.7,5.82,41.97,51.58,68.24,339.2,301.2,324.69,333.21,316.02
2026-04-24,VOLV-B.ST,321.5,334.76,297.79,297.72,9.02,51.91,54.77,58.97,332.6,296.3,316.27,325.28,299.71
