Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-01,ABB.ST,991.2,5.6,-2.44,Neutral,Neutral,Neutral,Neutral
2026-06-01,AZN.ST,1709.5,2.41,-3.75,Neutral,Neutral,Neutral,Neutral
2026-06-01,INVE-B.ST,382.85,6.4,-1.43,Neutral,Neutral,Neutral,Neutral
2026-06-01,LUG.ST,594.6,6.97,-9.47,Neutral,Neutral,Neutral,Neutral
2026-06-01,LUMI.ST,278.9,20.13,-2.8,Neutral,Neutral,Neutral,Neutral
2026-06-01,NDA-SE.ST,175.75,6.18,-3.24,Neutral,Neutral,Neutral,Neutral
2026-06-01,SAAB-B.ST,547.4,14.47,-8.18,Neutral,Neutral,Neutral,Neutral
2026-06-01,SEB-A.ST,183.1,3.94,-3.24,Neutral,Neutral,Neutral,Neutral
2026-06-01,SHB-B.ST,226.4,7.17,-3.44,Neutral,Neutral,Neutral,Neutral
2026-06-01,SWED-A.ST,336.9,7.28,-3.74,Neutral,Neutral,Neutral,Neutral
2026-06-01,VOLV-B.ST,323.7,4.89,-2.21,Neutral,Neutral,Neutral,Neutral
