Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-05,ABB.ST,984.2,3.4,-3.76,Neutral,Neutral,Neutral,Neutral
2026-06-05,AZN.ST,1727.5,4.37,-3.16,Neutral,Neutral,Neutral,Neutral
2026-06-05,INVE-B.ST,380,5.05,-2.45,Neutral,Neutral,Neutral,Neutral
2026-06-05,LUG.ST,582.4,5.2,-9.74,Neutral,Neutral,Neutral,Neutral
2026-06-05,LUMI.ST,280.2,14.97,-4.95,Neutral,Neutral,Neutral,Neutral
2026-06-05,NDA-SE.ST,176.85,5.89,-2.96,Neutral,Neutral,Neutral,Neutral
2026-06-05,SAAB-B.ST,527,9.3,-7.67,Neutral,Neutral,Neutral,Neutral
2026-06-05,SEB-A.ST,185.25,4.76,-2.09,Neutral,Neutral,Neutral,Neutral
2026-06-05,SHB-B.ST,226,6.1,-3.78,Neutral,Neutral,Neutral,Neutral
2026-06-05,SWED-A.ST,336.8,6.02,-3.91,Neutral,Neutral,Neutral,Neutral
2026-06-05,VOLV-B.ST,322.7,4.29,-2.42,Neutral,Neutral,Neutral,Neutral
