Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-26,ABB.ST,995.8,1024.82,895.97,937.33,22.66,65.14,78.76,77.3,1011,891.4,960.39,872.79,770.76
2026-05-26,AZN.ST,1752.5,1778.83,1672.27,1788.88,34.5,49.97,51.78,57.01,1775.5,1657,1725.55,1779.48,1731.91
2026-05-26,INVE-B.ST,383.25,384.66,359.81,365.45,6.71,61.2,64,74.98,387.85,358,372.24,365.7,345.01
2026-05-26,LUG.ST,585.2,673.2,563,655.2,26.39,36.63,41.26,56.86,690.6,573.4,618.1,680.37,721.11
2026-05-26,LUMI.ST,264.7,280.16,224.07,240.84,11.86,55.46,60.34,71.51,280.1,227.7,252.12,245.32,215.55
2026-05-26,NDA-SE.ST,180.55,180.1,165.09,172.82,2.82,69.71,60.84,70.56,181.8,167.5,172.59,169.64,169.83
2026-05-26,SAAB-B.ST,539.4,597.97,479.01,554.74,19.95,46.04,45.17,60.69,590.4,475.9,538.49,591.79,584.29
2026-05-26,SEB-A.ST,187.75,188.45,175.17,179.57,3.2,61.27,53.88,62.02,190.9,176.9,181.81,180.59,186.74
2026-05-26,SHB-B.ST,229.6,232.61,211.21,219.38,3.94,59.98,54.56,64.47,233.8,213,221.91,222.11,225.42
2026-05-26,SWED-A.ST,347.3,346.94,310.52,331.57,5.16,70.84,63.31,72.26,349.8,311.5,328.73,327.33,322.19
2026-05-26,VOLV-B.ST,319.8,328.91,308.56,306.4,6.88,51.61,53.54,58.42,334.9,307.9,318.74,315.9,306
