Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-24,ABB.ST,958.8,3.81,-9.99,Neutral,Neutral,Neutral,Neutral
2026-07-24,AZN.ST,1640.5,7.99,-14.71,Neutral,Neutral,Neutral,Neutral
2026-07-24,INVE-B.ST,401.3,2.91,-1.13,Neutral,Neutral,Neutral,Neutral
2026-07-24,LUG.ST,554,10.11,-3.04,Neutral,Neutral,Neutral,Neutral
2026-07-24,LUMI.ST,252.5,15.85,-1.05,Neutral,Neutral,Neutral,Neutral
2026-07-24,NDA-SE.ST,189.85,4.49,-1.31,Neutral,Neutral,Neutral,Neutral
2026-07-24,SAAB-B.ST,593.4,20.81,-4.38,Neutral,Neutral,Neutral,Neutral
2026-07-24,SEB-A.ST,216.5,16.06,-2.83,Neutral,Neutral,Neutral,Neutral
2026-07-24,SHB-B.ST,228,2.34,-5.76,Neutral,Neutral,Neutral,Neutral
2026-07-24,SWED-A.ST,366.9,2.55,-1.39,Neutral,Neutral,Neutral,Neutral
2026-07-24,VOLV-B.ST,353.7,9.31,0.33,Neutral,Neutral,Neutral,Neutral
