Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-13,ABB.ST,984.4,18.22,-2.44,Neutral,Neutral,Neutral,Neutral
2026-05-13,AZN.ST,1731.5,5.88,-7.78,Neutral,Neutral,Neutral,Neutral
2026-05-13,INVE-B.ST,365.15,0.87,-5.46,Neutral,Neutral,Neutral,Neutral
2026-05-13,LUG.ST,648,13.85,-16.99,Neutral,Neutral,Neutral,Neutral
2026-05-13,LUMI.ST,277.8,24.68,-1.8,Neutral,Neutral,Neutral,Neutral
2026-05-13,NDA-SE.ST,168.05,0.11,-3.48,Neutral,Neutral,Neutral,Neutral
2026-05-13,SAAB-B.ST,501.2,-1.52,-19.59,Neutral,Neutral,Neutral,Neutral
2026-05-13,SEB-A.ST,178.9,1.11,-3.4,Neutral,Neutral,Neutral,Neutral
2026-05-13,SHB-B.ST,215,0.85,-6.06,Neutral,Neutral,Neutral,Neutral
2026-05-13,SWED-A.ST,320.7,1.44,-4.14,Neutral,Neutral,Neutral,Neutral
2026-05-13,VOLV-B.ST,317.9,1.86,-3.48,Neutral,Neutral,Neutral,Neutral
